rule_id,contract,instrument,exchange,effective_from,effective_to,trade_type,fee_per_lot,fee_rate,fee_rate_unit,source_type,source_url,announcement_date,is_proxy,notes
FEE-000734,JD1901.DCE,JD,DCE,2018-08-06,2018-12-06,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000735,JD1901.DCE,JD,DCE,2018-08-06,2018-12-06,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000733,JD1901.DCE,JD,DCE,2018-08-06,2018-12-06,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000737,JD1905.DCE,JD,DCE,2018-12-07,2019-04-03,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000738,JD1905.DCE,JD,DCE,2018-12-07,2019-04-03,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000736,JD1905.DCE,JD,DCE,2018-12-07,2019-04-03,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000740,JD1909.DCE,JD,DCE,2019-04-04,2019-08-02,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000741,JD1909.DCE,JD,DCE,2019-04-04,2019-08-02,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000739,JD1909.DCE,JD,DCE,2019-04-04,2019-08-02,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000743,JD2001.DCE,JD,DCE,2019-08-05,2019-11-29,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000744,JD2001.DCE,JD,DCE,2019-08-05,2019-11-29,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000742,JD2001.DCE,JD,DCE,2019-08-05,2019-11-29,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000746,JD2005.DCE,JD,DCE,2019-12-02,2020-03-08,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000749,JD2005.DCE,JD,DCE,2020-03-09,2020-04-09,close_non_today,3.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000747,JD2005.DCE,JD,DCE,2019-12-02,2020-03-08,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000750,JD2005.DCE,JD,DCE,2020-03-09,2020-04-09,close_today,3.0,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000745,JD2005.DCE,JD,DCE,2019-12-02,2020-03-08,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000748,JD2005.DCE,JD,DCE,2020-03-09,2020-04-09,open,3.0,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000752,JD2006.DCE,JD,DCE,2020-04-10,2020-05-28,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000753,JD2006.DCE,JD,DCE,2020-04-10,2020-05-28,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000751,JD2006.DCE,JD,DCE,2020-04-10,2020-05-28,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000755,JD2007.DCE,JD,DCE,2020-05-29,2020-06-15,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000756,JD2007.DCE,JD,DCE,2020-05-29,2020-06-15,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000754,JD2007.DCE,JD,DCE,2020-05-29,2020-06-15,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000758,JD2009.DCE,JD,DCE,2020-06-16,2020-08-19,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000759,JD2009.DCE,JD,DCE,2020-06-16,2020-08-19,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000757,JD2009.DCE,JD,DCE,2020-06-16,2020-08-19,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000761,JD2010.DCE,JD,DCE,2020-08-20,2020-09-18,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000762,JD2010.DCE,JD,DCE,2020-08-20,2020-09-18,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000760,JD2010.DCE,JD,DCE,2020-08-20,2020-09-18,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000764,JD2011.DCE,JD,DCE,2020-09-21,2020-10-22,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000765,JD2011.DCE,JD,DCE,2020-09-21,2020-10-22,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000763,JD2011.DCE,JD,DCE,2020-09-21,2020-10-22,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000767,JD2101.DCE,JD,DCE,2020-10-23,2020-12-09,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000768,JD2101.DCE,JD,DCE,2020-10-23,2020-12-09,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000766,JD2101.DCE,JD,DCE,2020-10-23,2020-12-09,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000770,JD2105.DCE,JD,DCE,2020-12-10,2021-04-14,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000771,JD2105.DCE,JD,DCE,2020-12-10,2021-04-14,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000769,JD2105.DCE,JD,DCE,2020-12-10,2021-04-14,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000773,JD2109.DCE,JD,DCE,2021-04-15,2021-08-18,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000774,JD2109.DCE,JD,DCE,2021-04-15,2021-08-18,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000772,JD2109.DCE,JD,DCE,2021-04-15,2021-08-18,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000776,JD2201.DCE,JD,DCE,2021-08-19,2021-12-10,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000777,JD2201.DCE,JD,DCE,2021-08-19,2021-12-10,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000775,JD2201.DCE,JD,DCE,2021-08-19,2021-12-10,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000779,JD2205.DCE,JD,DCE,2021-12-13,2022-04-06,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000780,JD2205.DCE,JD,DCE,2021-12-13,2022-04-06,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000778,JD2205.DCE,JD,DCE,2021-12-13,2022-04-06,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000782,JD2209.DCE,JD,DCE,2022-04-07,2022-08-12,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000783,JD2209.DCE,JD,DCE,2022-04-07,2022-08-12,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000781,JD2209.DCE,JD,DCE,2022-04-07,2022-08-12,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000785,JD2301.DCE,JD,DCE,2022-08-15,2022-12-13,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000786,JD2301.DCE,JD,DCE,2022-08-15,2022-12-13,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000784,JD2301.DCE,JD,DCE,2022-08-15,2022-12-13,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000788,JD2305.DCE,JD,DCE,2022-12-14,2023-04-13,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000789,JD2305.DCE,JD,DCE,2022-12-14,2023-04-13,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000787,JD2305.DCE,JD,DCE,2022-12-14,2023-04-13,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000791,JD2309.DCE,JD,DCE,2023-04-14,2023-08-15,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000792,JD2309.DCE,JD,DCE,2023-04-14,2023-08-15,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000790,JD2309.DCE,JD,DCE,2023-04-14,2023-08-15,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000794,JD2310.DCE,JD,DCE,2023-08-16,2023-09-07,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000795,JD2310.DCE,JD,DCE,2023-08-16,2023-09-07,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
FEE-000793,JD2310.DCE,JD,DCE,2023-08-16,2023-09-07,open,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000797,JD2311.DCE,JD,DCE,2023-09-08,2023-10-12,close_non_today,1.5,0.0,成交金额比例（Tushare原值/1000）,tushare_historical,https://tushare.pro/document/2?doc_id=141,,False,Tushare逐真实合约每日结算参数；开仓与非日内平仓采用同一交易费。
FEE-000798,JD2311.DCE,JD,DCE,2023-09-08,2023-10-12,close_today,1.5,0.0,成交金额比例（Tushare原值/1000）,proxy_same_as_open,https://tushare.pro/document/2?doc_id=141,,True,offset_today_fee字段为空；代理为同期普通交易费。
