date,instrument,score
2020-05-18,LH,
2020-05-18,M,-1.3205300574942775
2020-05-18,MA,-1.1479017218382472
2020-05-18,P,-2.081714133038341
2020-05-18,RB,2.788424132745038
2020-05-18,RU,0.14213739308408901
2020-05-18,SC,-2.65074510519356
2020-05-18,SP,-3.0845210602635493
2020-05-18,SR,-1.5615792876308727
2020-05-18,T,-0.4931807311239107
2020-05-18,UR,-3.527267394572319
2020-05-19,AL,2.452989001595215
2020-05-19,AP,1.80414059735952
2020-05-19,C,-0.14843114373812827
2020-05-19,CF,-0.762278317411236
2020-05-19,FG,2.0431510906873753
2020-05-19,JD,-3.8324896319863218
2020-05-19,LH,
2020-05-19,M,-1.3821178565737655
2020-05-19,MA,-2.303677934021624
2020-05-19,P,-2.6839033639928287
2020-05-19,RB,2.346520171210943
2020-05-19,RU,-0.16326114465520952
2020-05-19,SC,-3.2889797993744923
2020-05-19,SP,-2.9212385775627996
2020-05-19,SR,-1.8572848467845444
2020-05-19,T,0.21299563811770283
2020-05-19,UR,-1.9970717563900582
2020-05-20,AL,2.1531064366746584
2020-05-20,AP,1.5163980396107837
2020-05-20,C,-0.056969218189358656
2020-05-20,CF,-0.7748208644337817
2020-05-20,FG,2.201488497233771
2020-05-20,JD,-3.9930253641362095
2020-05-20,LH,
2020-05-20,M,-1.5880203329067963
2020-05-20,MA,-2.0346999162221477
2020-05-20,P,-1.7836625735248572
2020-05-20,RB,1.585854143381417
2020-05-20,RU,-0.2185941633417437
2020-05-20,SC,-2.9616818160206897
2020-05-20,SP,-3.422020894178975
2020-05-20,SR,-1.9163192346949487
2020-05-20,T,0.16831032188072037
2020-05-20,UR,-2.3650596935205397
2020-05-21,AL,2.5912477229269
2020-05-21,AP,1.27319448515658
2020-05-21,C,-0.4053598546032443
2020-05-21,CF,-0.38341108118571277
2020-05-21,FG,3.838931722700841
2020-05-21,JD,-3.451680196733803
2020-05-21,LH,
2020-05-21,M,-1.7138762905270652
2020-05-21,MA,-1.6911392772425184
2020-05-21,P,-1.614406298317554
2020-05-21,RB,1.1465265330430143
2020-05-21,RU,0.012659018388898935
2020-05-21,SC,-3.005168624705524
2020-05-21,SP,-3.3665034583932387
2020-05-21,SR,-2.2800971347353602
2020-05-21,T,0.15477416276488964
2020-05-21,UR,-1.949959133446833
2020-05-22,AL,2.788128499895467
2020-05-22,AP,1.4985664833006995
2020-05-22,C,-1.2185228259711227
2020-05-22,CF,-0.14090878497320336
2020-05-22,FG,2.871409209596109
2020-05-22,JD,-3.2380906988808955
2020-05-22,LH,
2020-05-22,M,-1.6907861388736969
2020-05-22,MA,-0.8856614080864375
2020-05-22,P,-0.932333265279884
2020-05-22,RB,1.4377659829970015
2020-05-22,RU,0.11553582731259998
2020-05-22,SC,-2.186883533170505
2020-05-22,SP,-3.3633485769560387
2020-05-22,SR,-2.0947070145165845
2020-05-22,T,0.44351319854030863
2020-05-22,UR,-0.8571412642943229
2020-05-25,AL,2.720764462124899
2020-05-25,AP,1.5215952713939802
2020-05-25,C,-1.0757959298814945
2020-05-25,CF,-0.2143019296488527
2020-05-25,FG,2.8815572744458495
2020-05-25,JD,-4.291829466795766
2020-05-25,LH,
2020-05-25,M,-0.8444432380068342
2020-05-25,MA,-1.5386491985945439
2020-05-25,P,-0.8000708656823103
2020-05-25,RB,2.2833180691861323
2020-05-25,RU,0.022041784992477442
2020-05-25,SC,-1.6193674080074247
2020-05-25,SP,-3.4900197841604625
2020-05-25,SR,-2.0349303711132123
2020-05-25,T,-0.4949570870454879
2020-05-25,UR,-0.5109488255100276
2020-05-26,AL,2.630166020547494
2020-05-26,AP,1.9769481055843763
2020-05-26,C,-1.1637150425288745
2020-05-26,CF,0.19273079550375338
2020-05-26,FG,3.6404610343320414
2020-05-26,JD,-4.087657094199775
2020-05-26,LH,
2020-05-26,M,-0.2860525405232583
2020-05-26,MA,-1.170304884857465
2020-05-26,P,-0.15248757774085736
2020-05-26,RB,2.4994600501047093
2020-05-26,RU,0.5771690902111859
2020-05-26,SC,-1.0602554316869173
2020-05-26,SP,-3.296232847822651
2020-05-26,SR,-1.524551528811551
2020-05-26,T,-0.6580300984217785
2020-05-26,UR,-1.4759960048282519
2020-05-27,AL,2.0567573640507715
2020-05-27,AP,1.7113835659103978
2020-05-27,C,-1.5496205191534658
2020-05-27,CF,0.17852297646659543
2020-05-27,FG,3.011312548215732
2020-05-27,JD,-4.921890882819095
2020-05-27,LH,
2020-05-27,M,-0.10892710914736099
2020-05-27,MA,-1.0067412687090087
2020-05-27,P,-0.693021884057846
2020-05-27,RB,2.058557364654139
2020-05-27,RU,0.3834534978044579
2020-05-27,SC,-0.8394596380609167
2020-05-27,SP,-3.191643809553395
2020-05-27,SR,-1.441558464999781
2020-05-27,T,-0.023299004252154587
2020-05-27,UR,-0.4382168267703546
2020-05-28,AL,1.9453129882447553
2020-05-28,AP,1.2933201696197452
2020-05-28,C,-1.8045365059217378
2020-05-28,CF,-0.0719017525807959
2020-05-28,FG,3.8190123548285646
2020-05-28,JD,-4.027741319173906
2020-05-28,LH,
2020-05-28,M,0.1952062084608196
2020-05-28,MA,-1.046796342951995
2020-05-28,P,-0.546310086714173
2020-05-28,RB,2.7532113767523256
2020-05-28,RU,0.22095994910068384
2020-05-28,SC,-0.04095773392177804
2020-05-28,SP,-2.404461508404599
2020-05-28,SR,-0.8745561070025301
2020-05-28,T,0.36347344415337457
2020-05-28,UR,-1.3689220030248679
2020-05-29,AL,3.8042803614522898
2020-05-29,AP,1.9017562632470364
2020-05-29,C,-1.7093073025204957
2020-05-29,CF,0.2963032395840287
2020-05-29,FG,3.609382386148232
2020-05-29,JD,-3.8683367343934796
2020-05-29,LH,
2020-05-29,M,0.4383826274881028
2020-05-29,MA,-1.2118864738367865
2020-05-29,P,0.09818382670048778
2020-05-29,RB,2.100383551667806
2020-05-29,RU,0.4737043738003204
2020-05-29,SC,0.04919012544319501
2020-05-29,SP,-2.275429811941145
2020-05-29,SR,-0.9841734080008362
2020-05-29,T,1.1042254458826135
2020-05-29,UR,-0.11348384955085729
2020-06-01,AL,3.6641177670988214
2020-06-01,AP,1.1056934018536393
2020-06-01,C,-1.287039999967306
2020-06-01,CF,0.20481458612535464
2020-06-01,FG,3.9971775180055085
2020-06-01,JD,-3.823930118043899
2020-06-01,LH,
2020-06-01,M,0.4821407954279058
2020-06-01,MA,-0.6448736367196837
2020-06-01,P,1.0418751298210351
2020-06-01,RB,1.6014559772043153
2020-06-01,RU,0.9917140685246016
2020-06-01,SC,1.3248116696608596
2020-06-01,SP,-2.2780171151774824
2020-06-01,SR,-0.37896298796476574
2020-06-01,T,0.2604406131180793
2020-06-01,UR,1.3052837197538192
2020-06-02,AL,3.8214561216793532
2020-06-02,AP,1.0898318838885368
2020-06-02,C,-1.5251754442867302
2020-06-02,CF,-0.7379293948889907
2020-06-02,FG,4.458453266795686
2020-06-02,JD,-4.621458263203609
2020-06-02,LH,
2020-06-02,M,0.2782728561630405
2020-06-02,MA,-1.505684311315926
2020-06-02,P,0.8375510620995492
2020-06-02,RB,2.2221452742881422
2020-06-02,RU,0.4845942594363222
2020-06-02,SC,0.8625143644115897
2020-06-02,SP,-1.8038575118138391
2020-06-02,SR,-0.5215231452862394
2020-06-02,T,-1.0791778398697034
2020-06-02,UR,-0.589799960177418
2020-06-03,AL,3.9749253436605754
2020-06-03,AP,0.048224652737477336
2020-06-03,C,-1.1583295314492417
2020-06-03,CF,-0.116710108715319
2020-06-03,FG,3.7910636661258397
2020-06-03,JD,-4.909369830547
2020-06-03,LH,
2020-06-03,M,1.0395780216039778
2020-06-03,MA,-0.556154780964922
2020-06-03,P,2.0896275230266013
2020-06-03,RB,2.0673318449311937
2020-06-03,RU,0.4482941820915659
2020-06-03,SC,0.7183553406472054
2020-06-03,SP,-1.7060181985335225
2020-06-03,SR,-0.2716114008253839
2020-06-03,T,-1.2017413486266382
2020-06-03,UR,0.8567579387269295
2020-06-04,AL,3.9865413584294465
2020-06-04,AP,-2.128561918629128
2020-06-04,C,-1.62329858846938
2020-06-04,CF,-0.2785427377150111
2020-06-04,FG,3.624062235501985
2020-06-04,JD,-5.027236827961828
2020-06-04,LH,
2020-06-04,M,0.22446175677564217
2020-06-04,MA,-0.2837659392371241
2020-06-04,P,2.610179412173531
2020-06-04,RB,2.537423116287645
2020-06-04,RU,0.5740101842785139
2020-06-04,SC,1.6850036353474587
2020-06-04,SP,-1.7565301274853822
2020-06-04,SR,0.8000937817665434
2020-06-04,T,-0.6133446096886893
2020-06-04,UR,0.1236065351480409
2020-06-05,AL,3.9501112829791634
2020-06-05,AP,-1.4752014603839478
2020-06-05,C,-0.913984615830582
2020-06-05,CF,-0.3087132497748395
2020-06-05,FG,4.1942754268652
2020-06-05,JD,-4.554853368265199
2020-06-05,LH,
2020-06-05,M,1.4302456535050305
2020-06-05,MA,-1.1404887790046678
2020-06-05,P,2.7864629085754746
2020-06-05,RB,3.565616226860393
2020-06-05,RU,0.4081941745309674
2020-06-05,SC,1.709396975082896
2020-06-05,SP,-2.194566025971252
2020-06-05,SR,0.8149459430729133
2020-06-05,T,-1.085442681356351
2020-06-05,UR,2.275266590671447
2020-06-08,AL,3.2122596000321644
2020-06-08,AP,-1.75129601555677
2020-06-08,C,-1.196180514503085
2020-06-08,CF,0.15204723770897566
2020-06-08,FG,4.030667458664981
2020-06-08,JD,-4.301072532865349
2020-06-08,LH,
2020-06-08,M,1.2057749730951848
2020-06-08,MA,-0.8915696549910834
2020-06-08,P,2.971168708918038
2020-06-08,RB,3.43095422656385
2020-06-08,RU,0.9360465953250544
2020-06-08,SC,1.382035275825379
2020-06-08,SP,-1.1771030644079201
2020-06-08,SR,0.4445794619050306
2020-06-08,T,-1.56584281914864
2020-06-08,UR,2.1308647255095186
2020-06-09,AL,2.2515691972615426
2020-06-09,AP,-1.1943435730870062
2020-06-09,C,-0.539551437470522
2020-06-09,CF,-0.2286330260490146
2020-06-09,FG,4.040445211627092
2020-06-09,JD,-5.583696894511988
2020-06-09,LH,
2020-06-09,M,1.0400650981990371
2020-06-09,MA,-2.0978609879331866
2020-06-09,P,2.2665214910203932
2020-06-09,RB,3.4296472157250775
2020-06-09,RU,0.5747709155019326
2020-06-09,SC,1.0968692365047157
2020-06-09,SP,-1.8823115443773202
2020-06-09,SR,-0.2601688677970052
2020-06-09,T,-1.566186808787233
2020-06-09,UR,1.4806856676635718
2020-06-10,AL,2.4079160105075137
2020-06-10,AP,-1.920519586008042
2020-06-10,C,-0.953223486017609
2020-06-10,CF,1.1591832398069575
2020-06-10,FG,3.3065167945885636
2020-06-10,JD,-5.385164286723251
2020-06-10,LH,
2020-06-10,M,0.760735688279814
2020-06-10,MA,-1.3305156725544638
2020-06-10,P,4.040228067484073
2020-06-10,RB,3.129806234193803
2020-06-10,RU,-0.05178619805712659
2020-06-10,SC,1.0716658971878208
2020-06-10,SP,-1.0995770937187959
2020-06-10,SR,0.4571662471103717
2020-06-10,T,-1.13125429351472
2020-06-10,UR,3.0213424905556927
2020-06-11,AL,3.2391722858408096
2020-06-11,AP,-2.1499048906998284
2020-06-11,C,-0.49048629625083895
2020-06-11,CF,0.5359410769794335
2020-06-11,FG,2.816376134447601
2020-06-11,JD,-5.943969428463019
2020-06-11,LH,
2020-06-11,M,1.4946522062873675
2020-06-11,MA,-0.9306432091043043
2020-06-11,P,4.27761310788406
2020-06-11,RB,2.276670619897837
2020-06-11,RU,-0.8456825262076431
2020-06-11,SC,0.5372194858026105
2020-06-11,SP,-0.7384876249127904
2020-06-11,SR,-0.3061508405784343
2020-06-11,T,-0.8852153901773144
2020-06-11,UR,2.2822837257044317
2020-06-12,AL,3.5543522397497522
2020-06-12,AP,-2.1887958095165927
2020-06-12,C,0.21656643980306764
2020-06-12,CF,0.7536855180614824
2020-06-12,FG,2.8695836326246935
2020-06-12,JD,-5.148609998263828
2020-06-12,LH,
2020-06-12,M,1.6175062800391966
2020-06-12,MA,-0.8772178646241411
2020-06-12,P,3.912643798759056
2020-06-12,RB,2.0912514402025613
2020-06-12,RU,0.36378629115367833
2020-06-12,SC,0.7114115545303178
2020-06-12,SP,-0.9036080975509444
2020-06-12,SR,-0.02344535294177444
2020-06-12,T,-1.2237512776228245
2020-06-12,UR,3.4354018136693365
2020-06-15,AL,3.7044235733978255
2020-06-15,AP,-4.460186355509711
2020-06-15,C,0.5276281925665498
2020-06-15,CF,0.8761396056338249
2020-06-15,FG,2.434251787019717
2020-06-15,JD,-5.734056270743556
2020-06-15,LH,
2020-06-15,M,1.1870634192270106
2020-06-15,MA,-0.6081578974942828
2020-06-15,P,3.6172527840002107
2020-06-15,RB,2.1933885549381733
2020-06-15,RU,0.18366524715726862
2020-06-15,SC,1.4406103380759023
2020-06-15,SP,-0.8143099645167553
2020-06-15,SR,0.3579543349703157
2020-06-15,T,-0.23232451744940807
2020-06-15,UR,3.5053604817072057
2020-06-16,AL,5.242346016680913
2020-06-16,AP,-4.43414927558058
2020-06-16,C,1.0586211536747963
2020-06-16,CF,1.7057943220545835
2020-06-16,FG,1.8751479417990757
2020-06-16,JD,-5.259511035994994
2020-06-16,LH,
2020-06-16,M,1.3691152012997083
2020-06-16,MA,-0.42035923803286496
2020-06-16,P,5.160202689343307
2020-06-16,RB,2.113389067791995
2020-06-16,RU,0.6303115827179454
2020-06-16,SC,1.4583409257160003
2020-06-16,SP,-0.5924496987628192
2020-06-16,SR,0.7618757656332684
2020-06-16,T,-0.8172686039254229
2020-06-16,UR,-0.20503696084863018
2020-06-17,AL,5.343813157567445
2020-06-17,AP,-4.467677420920846
2020-06-17,C,1.2218079318267623
2020-06-17,CF,1.2968523886076233
2020-06-17,FG,1.4901061684185875
2020-06-17,JD,-5.617188181698668
2020-06-17,LH,
2020-06-17,M,1.6328267944589199
2020-06-17,MA,-0.9405422434046757
2020-06-17,P,4.6593859504346655
2020-06-17,RB,1.694105676551065
2020-06-17,RU,0.4109740802427332
2020-06-17,SC,1.3432845414031547
2020-06-17,SP,0.057422633108639765
2020-06-17,SR,0.5203471421276142
2020-06-17,T,-0.4352943336904632
2020-06-17,UR,0.0
2020-06-18,AL,4.0733240980479986
2020-06-18,AP,-3.847904287873688
2020-06-18,C,1.7900566684523966
2020-06-18,CF,1.3282124473691825
2020-06-18,FG,1.944015516082076
2020-06-18,JD,-5.9143541612664485
2020-06-18,LH,
2020-06-18,M,1.9530650026493648
2020-06-18,MA,-1.2487846568423389
2020-06-18,P,4.476457273331772
2020-06-18,RB,1.9797891266489305
2020-06-18,RU,0.5939728924945784
2020-06-18,SC,1.4380430037897
2020-06-18,SP,-0.6202218952561459
2020-06-18,SR,0.9150884605136315
2020-06-18,T,-0.011916222627301076
2020-06-18,UR,-1.126391237831455
2020-06-19,AL,4.1707435178111325
2020-06-19,AP,-3.6196005069836596
2020-06-19,C,2.4501916955577854
2020-06-19,CF,0.25671254891062234
2020-06-19,FG,2.6373492116676434
2020-06-19,JD,-6.276217936621665
2020-06-19,LH,
2020-06-19,M,2.3603213736464568
2020-06-19,MA,-1.4674733640637077
2020-06-19,P,3.2520985109829885
2020-06-19,RB,2.1556961360141313
2020-06-19,RU,-0.3339054811545036
2020-06-19,SC,-0.1553088221926613
2020-06-19,SP,-0.819079083076851
2020-06-19,SR,1.130515160224213
2020-06-19,T,0.08846815532047769
2020-06-19,UR,-1.9233662543427281
2020-06-22,AL,3.540522941914659
2020-06-22,AP,-4.09494325670984
2020-06-22,C,2.382259421135079
2020-06-22,CF,-0.12529837167974672
2020-06-22,FG,2.068439235777772
2020-06-22,JD,-5.546263154776308
2020-06-22,LH,
2020-06-22,M,0.9373805873413329
2020-06-22,MA,-1.3266153951082322
2020-06-22,P,2.2845135951053
2020-06-22,RB,0.7722993222089046
2020-06-22,RU,-0.7140486286552601
2020-06-22,SC,-0.8411062027166809
2020-06-22,SP,-0.7691862548710378
2020-06-22,SR,0.7794589082059197
2020-06-22,T,0.8108645208094227
2020-06-22,UR,-1.4476267392955515
2020-06-23,AL,3.8068413763849613
2020-06-23,AP,-4.562022144520227
2020-06-23,C,2.633743234706774
2020-06-23,CF,-0.1993631939650582
2020-06-23,FG,1.9109268492500842
2020-06-23,JD,-5.301871412959594
2020-06-23,LH,
2020-06-23,M,1.6806835829612872
2020-06-23,MA,-0.5619329144394831
2020-06-23,P,2.746894818420703
2020-06-23,RB,0.7158838761144352
2020-06-23,RU,-0.5371195060225813
2020-06-23,SC,-0.09471346288318533
2020-06-23,SP,-0.4888290488763528
2020-06-23,SR,0.7734734454701473
2020-06-23,T,-0.07867074872213597
2020-06-23,UR,0.7282513454524486
2020-06-24,AL,3.552624570042392
2020-06-24,AP,-3.9381590108682225
2020-06-24,C,3.5731245059819123
2020-06-24,CF,-0.4450437462254647
2020-06-24,FG,1.789548556148633
2020-06-24,JD,-5.6260196246888015
2020-06-24,LH,
2020-06-24,M,0.8793299017093232
2020-06-24,MA,-1.3053913506378485
2020-06-24,P,3.115324448952329
2020-06-24,RB,0.9698181495217236
2020-06-24,RU,-0.804612361789634
2020-06-24,SC,0.06580985055016586
2020-06-24,SP,-0.6823258483966619
2020-06-24,SR,0.6309426115646413
2020-06-24,T,-0.45621639213193965
2020-06-24,UR,-0.9523233788908647
2020-06-29,AL,3.6294391630123415
2020-06-29,AP,-3.496257442184278
2020-06-29,C,4.690176495459357
2020-06-29,CF,-0.20858607987170869
2020-06-29,FG,1.5309355536365
2020-06-29,JD,-3.7466185819664086
2020-06-29,LH,
2020-06-29,M,1.2157553728836987
2020-06-29,MA,-1.3033162632834607
2020-06-29,P,2.7039308761323078
2020-06-29,RB,0.8217746799846875
2020-06-29,RU,-0.9439825585845951
2020-06-29,SC,-0.3713225311529134
2020-06-29,SP,-1.2550998269868974
2020-06-29,SR,0.13990674896926236
2020-06-29,T,-0.40199285581966804
2020-06-29,UR,-1.0995249992067477
2020-06-30,AL,3.7647785741199145
2020-06-30,AP,-4.70711894743012
2020-06-30,C,3.939693310265363
2020-06-30,CF,0.7238344356068986
2020-06-30,FG,2.2985881719793873
2020-06-30,JD,-3.71088014994638
2020-06-30,LH,
2020-06-30,M,0.9782634976131293
2020-06-30,MA,0.4101214575791675
2020-06-30,P,4.1600500370144475
2020-06-30,RB,2.031255952674437
2020-06-30,RU,0.33133921144824496
2020-06-30,SC,0.5357765009038665
2020-06-30,SP,0.09804651298203826
2020-06-30,SR,0.8420617341803942
2020-06-30,T,-1.4350314711948364
2020-06-30,UR,-0.5176865463840575
2020-07-01,AL,3.876957765741824
2020-07-01,AP,-4.984379666239214
2020-07-01,C,1.9730677767369864
2020-07-01,CF,-0.23634232568502378
2020-07-01,FG,1.4248124539126545
2020-07-01,JD,-3.336485734311154
2020-07-01,LH,
2020-07-01,M,0.7049920775524235
2020-07-01,MA,0.0930221991781498
2020-07-01,P,3.57899342811882
2020-07-01,RB,1.7373169469724463
2020-07-01,RU,-0.21393983262468552
2020-07-01,SC,0.07336864785009056
2020-07-01,SP,-0.6197272221903753
2020-07-01,SR,0.5526573534959747
2020-07-01,T,-1.2061801659304288
2020-07-01,UR,-2.141250130270409
2020-07-02,AL,3.3610943196760283
2020-07-02,AP,-4.544262073610469
2020-07-02,C,1.500809385428382
2020-07-02,CF,-0.44184886908475984
2020-07-02,FG,1.3036951196981794
2020-07-02,JD,-2.6212604201530874
2020-07-02,LH,
2020-07-02,M,0.439558109936868
2020-07-02,MA,0.6643370987146977
2020-07-02,P,3.076862296432916
2020-07-02,RB,1.6760269372743202
2020-07-02,RU,-0.28325719449063613
2020-07-02,SC,-0.03132414425160135
2020-07-02,SP,-1.0399635628522161
2020-07-02,SR,0.7377916567600744
2020-07-02,T,-0.7314377431330908
2020-07-02,UR,-1.5718104959867532
2020-07-03,AL,2.881509374755426
2020-07-03,AP,-4.994856395207085
2020-07-03,C,1.0605074737107494
2020-07-03,CF,-0.4013708743458406
2020-07-03,FG,2.5795010132426213
2020-07-03,JD,-2.419917362166347
2020-07-03,LH,
2020-07-03,M,0.010543014255189173
2020-07-03,MA,0.027463547642648578
2020-07-03,P,2.7388765020679013
2020-07-03,RB,1.7917835542793665
2020-07-03,RU,-0.2376414870945939
2020-07-03,SC,0.07411875261519729
2020-07-03,SP,-0.9899093313879438
2020-07-03,SR,0.8923257376325131
2020-07-03,T,-0.571238209495498
2020-07-03,UR,-2.6985243134278134
2020-07-06,AL,2.945034384002373
2020-07-06,AP,-4.188087452508597
2020-07-06,C,1.637172547130256
2020-07-06,CF,-0.17072876782979823
2020-07-06,FG,1.8989538533341026
2020-07-06,JD,-2.0387315148868663
2020-07-06,LH,
2020-07-06,M,0.2904376080720627
2020-07-06,MA,-0.2214978432737783
2020-07-06,P,1.1129012893931567
2020-07-06,RB,0.7283064584840835
2020-07-06,RU,-1.0274287062535463
2020-07-06,SC,-0.6542054785110343
2020-07-06,SP,-0.7783160608053058
2020-07-06,SR,-0.1891610197933275
2020-07-06,T,-1.0895587739802812
2020-07-06,UR,-0.7862456398563036
2020-07-07,AL,2.9101613015297456
2020-07-07,AP,-4.217618404511782
2020-07-07,C,0.2983317059523036
2020-07-07,CF,0.14201871193913462
2020-07-07,FG,2.0115869935571893
2020-07-07,JD,-2.0769124483054573
2020-07-07,LH,
2020-07-07,M,0.23143050312813634
2020-07-07,MA,0.40696929299440565
2020-07-07,P,1.2858382720705144
2020-07-07,RB,-0.052962521992188705
2020-07-07,RU,-0.4157791756481619
2020-07-07,SC,-0.4682662382801864
2020-07-07,SP,-0.1895650920115261
2020-07-07,SR,0.7255946198574295
2020-07-07,T,-0.5747627643994384
2020-07-07,UR,-1.7988982554681012
2020-07-08,AL,3.7270484548695553
2020-07-08,AP,-3.874753398272794
2020-07-08,C,0.7145401720416379
2020-07-08,CF,-0.23029104778242804
2020-07-08,FG,2.192879668720089
2020-07-08,JD,-1.8530623114881806
2020-07-08,LH,
2020-07-08,M,1.5684055992419546
2020-07-08,MA,0.10866901375242921
2020-07-08,P,0.749872547585796
2020-07-08,RB,0.0333475438587795
2020-07-08,RU,-0.6843445786926867
2020-07-08,SC,-0.5511407755428228
2020-07-08,SP,-1.116789274181187
2020-07-08,SR,0.6340864602224761
2020-07-08,T,-0.45485173106543064
2020-07-08,UR,-2.0075614636426544
2020-07-09,AL,4.18583746758427
2020-07-09,AP,-3.6261114230959324
2020-07-09,C,0.9566058479584717
2020-07-09,CF,0.04987148214108639
2020-07-09,FG,2.1310504330934883
2020-07-09,JD,-1.4078546807784593
2020-07-09,LH,
2020-07-09,M,1.8485746142659731
2020-07-09,MA,0.8077876458936383
2020-07-09,P,1.0816094379617551
2020-07-09,RB,-0.7410149287363463
2020-07-09,RU,-0.17656103693012232
2020-07-09,SC,-0.3147113855325526
2020-07-09,SP,-0.5494184892745282
2020-07-09,SR,0.9994289246585443
2020-07-09,T,0.3097680938559882
2020-07-09,UR,-1.725995069360454
2020-07-10,AL,4.138471288657711
2020-07-10,AP,-3.2700012001953715
2020-07-10,C,1.2126381624186784
2020-07-10,CF,0.02765788494246002
2020-07-10,FG,2.190916221385876
2020-07-10,JD,-1.5725264812518107
2020-07-10,LH,
2020-07-10,M,1.809382112760591
2020-07-10,MA,0.30744159506599467
2020-07-10,P,0.8110383185953353
2020-07-10,RB,-0.1115975360425303
2020-07-10,RU,-0.27604377874556907
2020-07-10,SC,-1.013427152374859
2020-07-10,SP,-0.6009704628938983
2020-07-10,SR,0.5830918167801251
2020-07-10,T,-0.3179527610104162
2020-07-10,UR,-2.146366325642645
2020-07-13,AL,4.448895160799174
2020-07-13,AP,-3.020183721719487
2020-07-13,C,1.5741271169836308
2020-07-13,CF,0.38415832314208953
2020-07-13,FG,3.162592550180894
2020-07-13,JD,-1.1654407858582783
2020-07-13,LH,
2020-07-13,M,1.661398559639789
2020-07-13,MA,0.7824240193164136
2020-07-13,P,1.0732266359867197
2020-07-13,RB,0.3335127308462703
2020-07-13,RU,0.4978345312061762
2020-07-13,SC,-0.3680298193560865
2020-07-13,SP,-0.9597175814829153
2020-07-13,SR,0.9579295292090461
2020-07-13,T,-1.1417098713147944
2020-07-13,UR,-1.0968204389857472
2020-07-14,AL,4.01263055809569
2020-07-14,AP,-3.0964364491585625
2020-07-14,C,1.1792126488233583
2020-07-14,CF,-0.7652766582503825
2020-07-14,FG,3.5292086115856023
2020-07-14,JD,-1.1129603734048046
2020-07-14,LH,
2020-07-14,M,1.196044655386475
2020-07-14,MA,-0.2312756333646524
2020-07-14,P,0.6310487001685083
2020-07-14,RB,0.6008786391884557
2020-07-14,RU,-0.7106031951617717
2020-07-14,SC,-0.736097407396269
2020-07-14,SP,-1.6515851126999423
2020-07-14,SR,0.6386796019619518
2020-07-14,T,-0.7837255610279207
2020-07-14,UR,-1.9741814800845636
2020-07-15,AL,3.700993176739843
2020-07-15,AP,-2.584570713127548
2020-07-15,C,1.5387686019120212
2020-07-15,CF,-0.8552969682180306
2020-07-15,FG,3.6492917448158444
2020-07-15,JD,-0.1786321491958497
2020-07-15,LH,
2020-07-15,M,1.6333896808173833
2020-07-15,MA,0.009983052838131168
2020-07-15,P,0.9354324733035169
2020-07-15,RB,1.2471285250210162
2020-07-15,RU,-0.20987586186253782
2020-07-15,SC,-1.2323877248596662
2020-07-15,SP,-1.3808112819655713
2020-07-15,SR,0.8307234707396247
2020-07-15,T,-1.6814082591339266
2020-07-15,UR,-1.173179587377904
2020-07-16,AL,3.5639333475040518
2020-07-16,AP,-2.0061849853837272
2020-07-16,C,1.8929385656417281
2020-07-16,CF,-0.5735379684853316
2020-07-16,FG,5.100288691943666
2020-07-16,JD,-0.7951821193258792
2020-07-16,LH,
2020-07-16,M,1.6871849806269594
2020-07-16,MA,0.4245464798101657
2020-07-16,P,0.5408315269561887
2020-07-16,RB,1.4902543887177278
2020-07-16,RU,-0.23861503267906142
2020-07-16,SC,-0.861065092772181
2020-07-16,SP,-1.1285015696403526
2020-07-16,SR,0.8680127087690993
2020-07-16,T,-1.5997372693485312
2020-07-16,UR,0.8298990871357158
2020-07-17,AL,3.5295260632838694
2020-07-17,AP,-2.303868673239381
2020-07-17,C,1.680479092788031
2020-07-17,CF,-0.4565280172879806
2020-07-17,FG,4.939523636776157
2020-07-17,JD,0.08197186414869106
2020-07-17,LH,
2020-07-17,M,1.916033333395405
2020-07-17,MA,-0.11927394463926844
2020-07-17,P,-0.0017403102712967855
2020-07-17,RB,1.4431136513034786
2020-07-17,RU,-0.6123187796338769
2020-07-17,SC,-1.1309465675273407
2020-07-17,SP,-1.7170920278877577
2020-07-17,SR,1.0169997769219934
2020-07-17,T,-1.5168549749522837
2020-07-17,UR,0.6018696046444728
2020-07-20,AL,4.860398148866395
2020-07-20,AP,-2.7473896383122476
2020-07-20,C,1.5224189131615378
2020-07-20,CF,0.13694871876944292
2020-07-20,FG,4.6166057242648835
2020-07-20,JD,0.8430751363377109
2020-07-20,LH,
2020-07-20,M,1.3808759252199208
2020-07-20,MA,0.884684807543131
2020-07-20,P,0.6930451690927029
2020-07-20,RB,1.7983349098949133
2020-07-20,RU,-0.1188572720848757
2020-07-20,SC,-0.6518423662639525
2020-07-20,SP,-0.5901924803034376
2020-07-20,SR,1.4071966376383076
2020-07-20,T,-2.256757760772155
2020-07-20,UR,1.9844440431224704
2020-07-21,AL,3.2339556140476
2020-07-21,AP,-3.066174473832249
2020-07-21,C,1.3280903503913917
2020-07-21,CF,0.10585144181327949
2020-07-21,FG,4.717748265899634
2020-07-21,JD,0.9889428214252707
2020-07-21,LH,
2020-07-21,M,0.7280313658789623
2020-07-21,MA,1.0510508835000514
2020-07-21,P,1.5677669906738112
2020-07-21,RB,1.5879206344581769
2020-07-21,RU,0.446378688599599
2020-07-21,SC,0.2240704549964181
2020-07-21,SP,-0.4119360822480094
