date,util,kind,scenario
2025-09-15,0.9921202670159985,comm,S1_fb1p5
2025-09-16,0.9881064113708391,comm,S1_fb1p5
2025-09-17,0.9632010889860994,comm,S1_fb1p5
2025-09-18,0.9697290131891688,comm,S1_fb1p5
2025-09-19,0.9814689411437071,comm,S1_fb1p5
2025-09-22,0.9864583570143604,comm,S1_fb1p5
2025-09-23,0.96862068374256,comm,S1_fb1p5
2025-09-24,0.9645867241127962,comm,S1_fb1p5
2025-09-25,0.9644796274108204,comm,S1_fb1p5
2025-09-26,0.9508793963719546,comm,S1_fb1p5
2025-09-29,0.9539717927632728,comm,S1_fb1p5
2025-09-30,0.9390361793637114,comm,S1_fb1p5
2025-10-09,0.9179569366917683,comm,S1_fb1p5
2025-10-10,0.9127902812213056,comm,S1_fb1p5
2025-10-13,0.7457930168787861,comm,S1_fb1p5
2025-10-14,0.7466504641021584,comm,S1_fb1p5
2025-10-15,0.7461016486354712,comm,S1_fb1p5
2025-10-16,0.7367151888832686,comm,S1_fb1p5
2025-10-17,0.7348967438366184,comm,S1_fb1p5
2025-10-20,0.9894697974358975,comm,S1_fb1p5
2025-10-21,0.9763593067025061,comm,S1_fb1p5
2025-10-22,0.9800858679558103,comm,S1_fb1p5
2025-10-23,0.9774390887904418,comm,S1_fb1p5
2025-10-24,0.9639804005259817,comm,S1_fb1p5
2025-11-03,0.9647404057908676,comm,S1_fb1p5
2025-11-04,0.9563498924960199,comm,S1_fb1p5
2025-11-05,0.949615326366839,comm,S1_fb1p5
2025-11-06,0.9445480257486386,comm,S1_fb1p5
2025-11-07,0.9438415547190186,comm,S1_fb1p5
2025-11-10,0.9312944815063814,comm,S1_fb1p5
2025-11-11,0.9245478403239592,comm,S1_fb1p5
2025-11-12,0.9155907541097322,comm,S1_fb1p5
2025-11-13,0.9064879898500815,comm,S1_fb1p5
2025-11-14,0.9038089464954719,comm,S1_fb1p5
2025-11-17,0.9421597524232045,comm,S1_fb1p5
2025-11-18,0.9544542122324075,comm,S1_fb1p5
2025-11-19,0.9566643841865309,comm,S1_fb1p5
2025-11-20,0.9338829941499996,comm,S1_fb1p5
2025-11-21,0.9374432794472096,comm,S1_fb1p5
2025-11-24,0.8581392862723939,comm,S1_fb1p5
2025-11-25,0.8640965654882421,comm,S1_fb1p5
2025-11-26,0.8801737187495936,comm,S1_fb1p5
2025-11-27,0.8918650850240957,comm,S1_fb1p5
2025-11-28,0.8999986249579612,comm,S1_fb1p5
2025-12-01,0.9547894953187833,comm,S1_fb1p5
2025-12-02,0.9540023095713515,comm,S1_fb1p5
2025-12-03,0.9387517403591406,comm,S1_fb1p5
2025-12-04,0.9452516444081399,comm,S1_fb1p5
2025-12-05,0.9234132602298454,comm,S1_fb1p5
2025-12-08,0.9936898949171381,comm,S1_fb1p5
2025-12-09,0.9864677395834861,comm,S1_fb1p5
2025-12-10,0.9727819005249658,comm,S1_fb1p5
2025-12-11,0.9631068969602493,comm,S1_fb1p5
2025-12-12,0.9586387900747424,comm,S1_fb1p5
2025-12-15,0.9422212042569029,comm,S1_fb1p5
2025-12-16,0.9584918366009889,comm,S1_fb1p5
2025-12-17,0.9552885705558263,comm,S1_fb1p5
2025-12-18,0.9653729372818075,comm,S1_fb1p5
2025-12-19,0.9475267648422594,comm,S1_fb1p5
2025-12-22,0.9479986771563881,comm,S1_fb1p5
2025-12-23,0.9615103823394966,comm,S1_fb1p5
2025-12-24,0.9707702025881184,comm,S1_fb1p5
2025-12-25,0.9825423546740761,comm,S1_fb1p5
2025-12-26,0.9527673593253466,comm,S1_fb1p5
2025-12-29,0.8887442378854387,comm,S1_fb1p5
2025-12-30,0.8993799067417311,comm,S1_fb1p5
2025-12-31,0.8836009596328329,comm,S1_fb1p5
2026-01-05,0.6891574115693528,comm,S1_fb1p5
2026-01-06,0.6757057102993212,comm,S1_fb1p5
2026-01-07,0.6844793014457049,comm,S1_fb1p5
2026-01-08,0.7077697317294112,comm,S1_fb1p5
2026-01-09,0.7073644986868957,comm,S1_fb1p5
2026-01-12,0.7932465681739346,comm,S1_fb1p5
2026-01-13,0.7865333788292979,comm,S1_fb1p5
2026-01-14,0.784520374444058,comm,S1_fb1p5
2026-01-15,0.8005638869585121,comm,S1_fb1p5
2026-01-16,0.8102273674646365,comm,S1_fb1p5
2026-01-26,0.7059762263386988,comm,S1_fb1p5
